@relation "Exported data block from Strike : 11/21/2014 9:56:52 AM"
%@attributes row, column
%Pretty names for each instance are located after the first ARFF comment. Any additional comments should be placed after a second ARFF comment (%).
@attribute 'MaxPlayers' numeric
@attribute 'Cities' numeric
@attribute 'Factories' numeric
@attribute 'Airports' numeric
@attribute 'Shipyards' numeric
@attribute 'ComTowers' numeric
@attribute 'FogOfWar' numeric
@attribute 'Terrain River' real
@attribute 'Terrain Mountain' real
@attribute 'Terrain Sea' real
@attribute 'Terrain Shoal' real
@attribute 'Terrain Road' real
@attribute 'Terrain Forest' real
@attribute 'Terrain Hill' real
@attribute 'Terrain Plain' real
@attribute 'Turn' numeric
@attribute 'Funds' numeric
@attribute 'Player Infantry' real
@attribute 'Player Stinger' real
@attribute 'Player Stryker' real
@attribute 'Player CarpetBomber' real
@attribute 'Player TacticalFighter' real
@attribute 'Player Interceptor' real
@attribute 'Player AttackCopter' real
@attribute 'Player LiftCopter' real
@attribute 'Player LightTank' real
@attribute 'Player MediumTank' real
@attribute 'Player Rockets' real
@attribute 'Player Missiles' real
@attribute 'Player FieldArtillery' real
@attribute 'Player Mortar' real
@attribute 'Player SupplyTank' real
@attribute 'Player UAV' real
@attribute 'Player Humvee' real
@attribute 'Player Sniper' real
@attribute 'Player MobileRadar' real
@attribute 'Player Corvette' real
@attribute 'Player Destroyer' real
@attribute 'Player Submarine' real
@attribute 'Player Carrier' real
@attribute 'Player Amphibious' real
@attribute 'Player SupplyShip' real
@attribute 'Player AATank' real
@attribute 'Player Boomer' real
@attribute 'Player Headquarters' real
@attribute 'Player City' real
@attribute 'Player Factory' real
@attribute 'Player Airport' real
@attribute 'Player Shipyard' real
@attribute 'Player ComTower' real
@attribute 'Player Bridge' real
@attribute 'Player Bunker' real
@attribute 'EnemyAverage Infantry' real
@attribute 'EnemyAverage Stinger' real
@attribute 'EnemyAverage Stryker' real
@attribute 'EnemyAverage CarpetBomber' real
@attribute 'EnemyAverage TacticalFighter' real
@attribute 'EnemyAverage Interceptor' real
@attribute 'EnemyAverage AttackCopter' real
@attribute 'EnemyAverage LiftCopter' real
@attribute 'EnemyAverage LightTank' real
@attribute 'EnemyAverage MediumTank' real
@attribute 'EnemyAverage Rockets' real
@attribute 'EnemyAverage Missiles' real
@attribute 'EnemyAverage FieldArtillery' real
@attribute 'EnemyAverage Mortar' real
@attribute 'EnemyAverage SupplyTank' real
@attribute 'EnemyAverage UAV' real
@attribute 'EnemyAverage Humvee' real
@attribute 'EnemyAverage Sniper' real
@attribute 'EnemyAverage MobileRadar' real
@attribute 'EnemyAverage Corvette' real
@attribute 'EnemyAverage Destroyer' real
@attribute 'EnemyAverage Submarine' real
@attribute 'EnemyAverage Carrier' real
@attribute 'EnemyAverage Amphibious' real
@attribute 'EnemyAverage SupplyShip' real
@attribute 'EnemyAverage AATank' real
@attribute 'EnemyAverage Boomer' real
@attribute 'EnemyAverage Headquarters' real
@attribute 'EnemyAverage City' real
@attribute 'EnemyAverage Factory' real
@attribute 'EnemyAverage Airport' real
@attribute 'EnemyAverage Shipyard' real
@attribute 'EnemyAverage ComTower' real
@attribute 'EnemyAverage Bridge' real
@attribute 'EnemyAverage Bunker' real
@attribute 'class' {Infantry,Stinger,Stryker,CarpetBomber,TacticalFighter,Interceptor,AttackCopter,LiftCopter,LightTank,MediumTank,Rockets,Missiles,FieldArtillery,Mortar,SupplyTank,UAV,Humvee,Sniper,MobileRadar,Corvette,Destroyer,Submarine,Carrier,Amphibious,SupplyShip,AATank,Boomer,Headquarters,City,Factory,Airport,Shipyard,ComTower,Bridge,Bunker}
@data
%Instance 0 0
2,12,6,2,0,0,0,0,0.5391638,0,0,0.2156655,0.2156655,0.2156655,0.7548294,0,5000,0.0655055,-0.09587083,-0.06399661,0.04423765,-0.06499773,0.07477498,0.07180552,0.03005614,0.09973853,0.03622176,0.02884862,0.008245528,0.04847223,0.06407396,0.09527977,0.05602529,0.05422403,0.02942874,0.07750549,0.03363046,0.0773318,-0.005325401,-0.003491557,0.008060372,-0.06159117,-0.05012074,-0.06857133,1.059924,1.943415,1.944634,0.07084601,-0.03353032,-0.01151465,-0.04910318,0.08244105,0.04843799,0.07437081,-0.06045404,-0.06643539,-0.03812038,0.05850262,-0.06190827,0.01491066,0.04318699,-0.03023745,0.04494278,-0.0001229167,0.07660157,0.04313144,0.04058811,-0.06076625,-0.09001897,-0.03613335,0.01252991,0.05158662,-0.08248921,0.09908564,0.005732215,0.08573604,-0.01543444,0.08407984,-0.01303989,0.9219887,1.929832,1.991061,0.04331412,0.04882781,0.03205208,-0.05656562,-0.02532016,Infantry
%Instance 1 0
2,12,6,2,0,0,0,0,0.5391638,0,0,0.2156655,0.2156655,0.2156655,0.7548294,0,4000,0.9496701,-0.01131357,-0.05445814,-0.009691417,-0.02749697,-0.07106345,0.01119164,-0.08217297,0.0940927,0.03630006,-0.08421838,0.06005859,-0.02692105,-0.07219777,0.04337549,-0.07918608,0.08455043,-0.08208998,-0.02980655,-0.04603649,-0.08994649,0.03553934,-0.04311913,-0.07263797,-0.04631218,-0.04879722,-0.01362437,1.018271,1.950854,1.985687,-0.06828918,0.05359175,0.04283411,-0.02291097,-0.02841724,0.09806502,-0.01458336,0.0309653,-0.03614251,0.04646802,-0.004447782,-0.03298232,-0.02229499,0.07765937,-0.09028327,-0.07855046,0.09904382,0.09705622,0.06083629,0.006750691,0.02653777,0.03186347,-0.01129164,0.08377955,-0.01266898,-0.009523595,0.006918538,0.04277596,-0.08579176,0.007439029,-0.04414011,0.03319568,0.9392362,1.934961,1.949444,-0.07639217,0.04649445,0.008733547,-0.06497057,-0.05787623,Infantry
%Instance 4 1
2,12,6,2,0,0,0,0,0.5391638,0,0,0.2156655,0.2156655,0.2156655,0.7548294,1,8000,1.963735,0.08206043,0.05067951,-0.01596571,0.04858882,0.02805628,0.06821699,0.0772567,0.0009790302,-0.01358925,0.06263971,0.04668476,0.07681332,0.09057815,0.097925,-0.05746358,-0.06635225,-0.0800509,0.02942628,0.02962467,-0.07275581,0.01044406,0.08289697,-0.07317662,0.06586315,-0.09284826,-0.05759311,1.052607,2.004586,1.921941,-0.03959657,0.03854422,0.02131873,-0.08401299,-0.06093423,1.039183,0.08615761,0.00282892,0.03363618,0.03831174,0.07829557,0.05642859,-0.09687643,0.03815217,0.09120426,0.0621464,-0.04453276,0.09422056,0.9971802,0.03934459,-0.03354558,-0.01161643,0.01891195,-0.0145445,0.004078043,-0.08256147,-0.05787189,-0.03302423,0.01215583,0.07685594,-0.03381001,-0.06525248,0.9866838,2.049532,1.950259,0.07531919,0.06730442,-0.07645237,-0.06255486,-0.0884815,Stryker
%Instance 5 1
2,12,6,2,0,0,0,0,0.5391638,0,0,0.2156655,0.2156655,0.2156655,0.7548294,1,3000,1.925149,0.0685539,0.9171953,0.09560034,0.08936775,-0.09831212,-0.04332682,-0.003641856,-0.001718104,0.04622132,-0.05720096,0.06041386,-0.09018898,0.0172685,-0.01054007,-0.02114478,0.0469789,0.08048882,-0.0685771,-0.03680426,0.09925433,0.08620858,-0.08377934,0.08570316,0.003273714,-0.06263468,-0.02300216,0.9342365,2.012547,1.955928,-0.07717194,0.01985627,-0.06477147,-0.02751523,0.02447013,0.9686666,-0.05014026,0.03674883,-0.03703922,0.0135203,-0.05821839,0.0330892,-0.05235145,-0.08444662,-0.08095973,-0.09445932,-0.007822287,-0.06091831,0.9947703,0.08935709,-0.02232951,-0.03903295,0.02025496,0.07139111,0.07396738,0.02962841,-0.03836192,-0.07181616,-0.05308364,0.09151757,0.07272718,0.05451607,0.9693454,1.902152,2.076037,0.09838483,-0.0001437068,0.08319769,0.01261421,-0.07615393,Mortar
%Instance 8 2
2,12,6,2,0,0,0,0,0.5391638,0,0,0.2156655,0.2156655,0.2156655,0.7548294,2,5500,1.940465,0.06104364,0.9545787,-0.05664511,0.0276468,0.01218532,0.03997948,-0.05161946,0.01592466,-0.02600929,-0.009623063,0.07713735,0.09764288,0.9551546,0.02078592,-0.087674,0.0646918,-0.05271867,-0.07080894,-0.005150926,0.03399162,0.07191114,0.07821097,0.0363032,0.002761877,-0.04084719,-0.06020413,0.9986049,1.915083,1.959832,0.08085573,-0.08791273,0.002621114,0.07211671,-0.05671821,2.979584,-0.06959577,0.06462588,-0.07314648,-0.04171773,0.05693511,0.07471842,-0.01017669,-0.05505741,0.07224061,0.00930692,0.04449916,0.03125038,1.065999,-0.07042902,-0.08523858,-0.09408031,-0.04987871,-0.03626553,-0.08948455,0.07841165,0.01717442,-0.07839608,-0.04858245,0.007702529,0.002337134,0.08375704,0.9602665,2.096146,1.985315,0.06586103,-0.0835897,0.02149411,0.07521126,0.07201654,Infantry
